Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
12,Gene Banks\banksge01,SF,25,SAS,82,2091,14.5,0.642,0.006,0.521,7.4,16.4,12,14,1.4,0.3,18.8,14.3,,3.9,1.8,5.6,0.13,,1.3,0.5,1.8,2
13,Ken Bannister\bannike01,PF,24,NYK,75,1404,7.3,0.481,0,0.431,8.7,18.9,13.6,3.9,1.3,1.7,21,19.7,,-2.2,1.4,-0.8,-0.028,,-5.5,-0.5,-6,-1.4
14,Charles Barkley*\barklch01,PF,21,PHI,82,2347,18.3,0.599,0.008,0.511,12.9,20.8,16.9,9.6,1.9,2,17.9,20,,4.2,3.3,7.5,0.154,,1.9,1.5,3.4,3.2
15,Kent Benson\bensoke01,C,30,DET,72,1401,12.6,0.545,0.008,0.237,7.4,17.2,12.1,8,1.7,1.7,13.4,13.9,,1.5,1.9,3.3,0.113,,-1,1.8,0.8,1
16,Larry Bird*\birdla01,SF,28,BOS,80,3161,26.5,0.585,0.074,0.26,6,22.6,14.7,25.7,1.9,1.7,11.2,28.5,,10.5,5.2,15.7,0.238,,6.1,2.4,8.5,8.4
17,Otis Birdsong\birdsot01,SG,29,NJN,56,1842,18.1,0.534,0.022,0.268,3.5,5.5,4.5,19.3,2.2,0.2,9.8,26.3,,2.8,1.4,4.2,0.109,,2.1,-1.8,0.3,1.1
18,Rolando Blackman\blackro01,SG,25,DAL,81,2834,17.7,0.566,0.016,0.336,4.2,7.9,6,15.1,1,0.3,10.3,23.2,,5.8,1.4,7.3,0.123,,2.2,-1.6,0.6,1.9
19,Cory Blackwell\blackco01,SF,21,SEA,60,551,6.4,0.387,0.008,0.232,8.8,11.4,10.1,7,2.2,0.3,14.4,23.2,,-1.5,0.5,-0.9,-0.081,,-6.8,-1.6,-8.4,-0.9
20,Sam Bowie\bowiesa01,C,23,POR,76,2216,15.7,0.578,0,0.404,10.5,22.6,16.6,12.2,1.2,5,20.8,14.8,,2.2,3.5,5.7,0.123,,-0.3,3.8,3.6,3.1
21,Dudley Bradley\bradldu01,SG,27,WSB,73,1232,12.2,0.536,0.214,0.264,3,9.2,6,18.1,3.7,1,20.1,14.1,,0.3,2.1,2.4,0.093,,-1.6,2.4,0.8,0.9
22,Mike Bratz\bratzmi01,PG,29,GSW,56,746,12.8,0.502,0.104,0.328,1.5,7.7,4.4,22.1,2.9,0.3,15.9,17.9,,0.4,0.4,0.8,0.05,,-1.7,-1.8,-3.4,-0.3
23,Randy Breuer\breuera01,C,24,MIL,78,1083,13.4,0.554,0,0.401,9.5,16.7,13.1,4.9,0.9,4.5,14.5,16.4,,1.1,1.9,3,0.133,,-2.1,1.7,-0.4,0.4
24,Ron Brewer\brewero01,SG,29,TOT,20,326,13.3,0.57,0.017,0.212,3,4.2,3.6,7,0.9,1.1,6.5,17.1,,0.6,0.2,0.8,0.111,,-0.7,-2.4,-3.1,-0.1
24,Ron Brewer\brewero01,SG,29,SAS,9,81,6.9,0.445,0,0.206,1.4,2.7,2.1,9.6,0.6,0.7,9.7,20.3,,0,0,0,-0.008,,-5.1,-4.3,-9.4,-0.2
24,Ron Brewer\brewero01,SG,29,NJN,11,245,15.5,0.62,0.024,0.214,3.5,4.7,4.1,6.2,1,1.2,5.2,16,,0.6,0.1,0.8,0.15,,0.8,-1.8,-1,0.1
25,Frank Brickowski\brickfr01,C,25,SEA,78,1115,10.5,0.533,0.013,0.416,7.9,19.1,13.5,12.9,1.5,0.8,21.7,17.3,,-0.3,1.3,1,0.042,,-3.3,0.6,-2.7,-0.2
26,Junior Bridgeman\bridgju01,SF,31,LAC,80,2042,14.8,0.516,0.039,0.208,3.1,9.2,6.2,12.5,1.1,0.5,9.7,23.9,,2.2,0.9,3.1,0.074,,-0.5,-2.2,-2.7,-0.3
27,Rickey Brown\brownri01,C,26,ATL,69,814,7.5,0.439,0,0.354,10.4,19.5,15,4,1.1,1.5,18.7,13.8,,-0.6,1,0.4,0.024,,-4.9,0.4,-4.5,-0.5
28,Tony Brown\brownto01,SF,24,IND,82,1586,10.8,0.503,0.013,0.368,9.6,9.5,9.6,13.4,1.7,0.4,17.7,16.3,,0.4,1.4,1.8,0.054,,-1.3,0.1,-1.1,0.3
29,Wallace Bryant\bryanwa01,C,25,DAL,56,860,10.3,0.49,0,0.297,9.6,22.6,16,11.9,1.2,1.6,21.6,10.4,,0.3,1,1.3,0.073,,-2.4,2.2,-0.1,0.4
30,Quinn Buckner\bucknqu01,PG,30,BOS,75,858,7.5,0.419,0.005,0.259,3.5,7.5,5.6,20.1,3.5,0.1,23.8,13.4,,-0.7,1.2,0.5,0.027,,-3.9,1,-2.9,-0.2
31,Steve Burtt\burttst01,SG,22,GSW,47,418,7.4,0.444,0.005,0.41,2.5,5.3,3.8,6.8,2.3,0.5,12.9,23.9,,-0.5,0.1,-0.4,-0.043,,-5.3,-3.3,-8.6,-0.7
32,Don Buse\busedo01,PG,34,KCK,65,939,10.5,0.504,0.429,0.148,2.6,4.8,3.7,25.7,1.9,0.1,17.2,11,,1,0.2,1.3,0.064,,-0.5,-2.6,-3.1,-0.3
33,Michael Cage\cagemi01,PF,23,LAC,75,1610,12.5,0.582,0,0.344,9,17.7,13.5,4.2,1.2,1.1,15,13.7,,1.8,1.4,3.2,0.096,,-1.1,0,-1.1,0.4
34,Tony Campbell\campbto01,SF,22,DET,56,625,10.3,0.54,0.004,0.267,6.6,8.4,7.4,5.1,2,0.3,19.1,22.2,,-0.2,0.6,0.4,0.031,,-2.9,-1.3,-4.3,-0.4
35,Rick Carlisle\carliri01,SG,25,BOS,38,179,7.2,0.45,0.03,0.254,5.2,7.7,6.5,17.5,0.8,0,20.3,21.3,,-0.2,0.1,-0.1,-0.021,,-5,-2.7,-7.7,-0.3
36,Antoine Carr\carran01,PF,23,ATL,62,1195,13,0.578,0.016,0.341,7.3,13.8,10.6,9.5,1.2,3.7,20,18.6,,0.6,1.5,2.1,0.084,,-1.5,1.8,0.3,0.7
37,Kenny Carr\carrke01,PF,29,POR,48,1120,13.4,0.572,0.008,0.452,9,23.2,16.1,6.6,1,0.8,18.7,18.9,,0.7,1.4,2.1,0.091,,-1.9,-0.7,-2.6,-0.2
38,M.L. Carr\carrml01,SF,34,BOS,47,397,9.9,0.479,0.154,0.114,6.1,5.8,6,7.7,2.5,0.8,13.3,18.5,,0,0.5,0.4,0.05,,-2.3,-0.8,-3.1,-0.1
39,Butch Carter\cartebu01,SG,26,NYK,69,1279,11.5,0.512,0.09,0.282,3.2,5.5,4.3,18.7,2.2,0.2,16.9,20.8,,0.1,0.8,0.9,0.032,,-1.6,-1.5,-3.1,-0.4
40,Howard Carter\carteho01,SG,23,DAL,11,66,-7.4,0.192,0.13,0.043,1.7,3.5,2.6,7.3,0.7,0,25.4,19.9,,-0.4,0,-0.4,-0.309,,-13.3,-3,-16.3,-0.2
41,Harvey Catchings\catchha01,C,33,LAC,70,1049,7.8,0.539,0.007,0.597,9.7,17.7,13.8,1.6,0.7,2.9,22.6,9.5,,0.1,1,1.1,0.05,,-3.7,0.5,-3.2,-0.3
42,Ron Cavenall\cavenro01,C,25,NYK,53,653,4.1,0.378,0,0.453,9.2,20.7,14.7,3.5,0.9,3.9,30.4,9.4,,-1,0.7,-0.2,-0.016,,-6.8,2.4,-4.4,-0.4
43,Tom Chambers\chambto01,PF,25,SEA,81,2923,16.5,0.56,0.017,0.439,6.5,16.5,11.5,11.6,1.2,1.1,14.3,26,,3.1,2.9,5.9,0.098,,0.2,-0.4,-0.1,1.4
44,Maurice Cheeks*\cheekma01,PG,28,PHI,78,2616,17.6,0.619,0.035,0.269,2.4,7,4.7,26.8,3.1,0.5,15.8,15.1,,6.2,2.8,9,0.165,,3,0.3,3.3,3.5
45,Carlos Clark\clarkca01,SG,24,BOS,62,562,8.9,0.482,0.033,0.349,6,7.5,6.8,10.3,2.9,0.2,19.3,15.8,,-0.2,0.7,0.5,0.044,,-3.1,0.4,-2.7,-0.1
46,Don Collins\collido02,SG,26,WSB,11,91,12.9,0.421,0,0.265,11.8,11.2,11.5,10.1,3.7,2.5,17.4,21,,-0.1,0.2,0,0.025,,-4.2,2.6,-1.5,0
47,Steve Colter\coltest01,PG,22,POR,78,1462,12.5,0.52,0.155,0.273,3.1,8.4,5.7,21.2,2.4,0.3,17.3,17.5,,0.9,1.4,2.3,0.076,,-0.7,-0.9,-1.6,0.2
48,Lester Conner\connele01,PG,25,GSW,79,2258,13.1,0.508,0.037,0.352,4,8.6,6.1,21.2,3.3,0.3,18,13.3,,1.5,1.3,2.8,0.06,,-0.5,0.7,0.3,1.3
49,Darwin Cook\cookda01,PG,26,NJN,58,1063,14.3,0.496,0.051,0.119,2.1,7.7,4.9,20.8,3.3,0.5,13.6,21,,0.3,1.2,1.6,0.071,,-1.2,-0.4,-1.5,0.1
50,Jeff Cook\cookje01,PF,28,TOT,72,1288,9.6,0.526,0.004,0.229,10.8,16.3,13.6,6,1.1,1,13.5,11.1,,1.2,1.1,2.3,0.085,,-1.2,0.5,-0.7,0.4
50,Jeff Cook\cookje01,PF,28,CLE,18,440,8.8,0.466,0.01,0.257,10.1,15.5,12.8,6.8,0.5,1.1,12,12.1,,0.2,0.3,0.5,0.056,,-2.1,0.8,-1.3,0.1
50,Jeff Cook\cookje01,PF,28,SAS,54,848,10,0.562,0,0.213,11.1,16.7,14,5.6,1.4,0.9,14.4,10.5,,1,0.8,1.8,0.1,,-0.7,0.4,-0.3,0.4
51,Joe Cooper\coopejo01,C,27,SEA,3,45,13.2,0.482,0,0.4,7.7,15.5,11.6,6.6,2.1,1.3,0,16.4,,0.1,0.1,0.1,0.117,,-2,-0.5,-2.4,0
52,Michael Cooper\coopemi01,SG,28,LAL,82,2189,12.9,0.539,0.207,0.224,3.2,9.5,6.6,22.4,2,1.2,19.3,14.9,,2.3,2.3,4.6,0.102,,0.3,0.7,1,1.6
53,Wayne Cooper\coopewa01,C,28,DEN,80,2031,15.1,0.505,0.002,0.275,11.3,22.5,16.6,5.4,0.6,5.4,13.4,20.6,,0.9,2.6,3.5,0.082,,-2.5,0.6,-1.9,0
54,Dave Corzine\corzida01,C,28,CHI,82,2062,11.8,0.534,0.002,0.352,7.5,16,11.9,9.2,0.7,1.8,15.9,15.8,,1.3,1.6,2.9,0.067,,-1.3,0.5,-0.7,0.7
55,Charlie Criss\crissch01,PG,36,ATL,4,115,6.9,0.458,0.118,0.353,1.9,11.3,6.7,23.7,1.3,0,35.9,11,,-0.1,0.1,0,-0.012,,-4.9,-0.1,-5,-0.1
56,Pat Cummings\cummipa01,C,28,NYK,63,2069,14.3,0.556,0.005,0.285,7.6,21.9,14.5,7.9,1.2,0.5,15.6,21.2,,1.3,2,3.3,0.077,,-1,-0.2,-1.2,0.4
57,Terry Cummings\cummite01,PF,23,MIL,79,2722,22.1,0.536,0.001,0.302,10,19.1,14.6,13.5,2.1,1.5,9.9,28.8,,5.6,5.1,10.7,0.189,,2.6,1.2,3.8,4
58,Earl Cureton\curetea01,C,27,DET,81,1642,10.2,0.505,0.007,0.336,10.3,16.6,13.3,6,1.6,1.4,18.8,14.1,,0,2,2,0.06,,-2.2,1.5,-0.6,0.6
59,Quintin Dailey\dailequ01,SG,24,CHI,79,2101,15.2,0.517,0.027,0.226,3.2,8.1,5.7,14.6,1.6,0.1,11.2,27.3,,1.4,1.2,2.6,0.059,,-0.3,-2.5,-2.8,-0.4
60,Adrian Dantley*\dantlad01,SF,28,UTA,55,1971,21.9,0.607,0,0.565,8,9,8.5,15.2,1.3,0.2,12.4,27.7,,5.6,2.3,8,0.194,,4.5,-0.6,3.9,3
61,Brad Davis\davisbr01,PG,29,DAL,82,2539,15.2,0.596,0.187,0.29,1.7,7.1,4.3,29.5,1.7,0.2,15.1,13.4,,5.7,1.7,7.4,0.14,,1.8,-1.5,0.4,1.5
62,Charles Davis\davisch02,SF,26,TOT,61,774,11.1,0.467,0.028,0.174,8.5,13.4,11,9.4,1.4,0.4,12.3,23,,-0.1,1.1,1,0.06,,-2.8,-1.1,-3.9,-0.4
62,Charles Davis\davisch02,SF,26,WSB,4,28,1,0.298,0,0.4,7.7,8.1,7.9,4.4,1.7,0,14.5,20.5,,-0.1,0,-0.1,-0.127,,-9.5,-1.7,-11.2,-0.1
62,Charles Davis\davisch02,SF,26,MIL,57,746,11.4,0.472,0.029,0.168,8.5,13.6,11.1,9.6,1.4,0.4,12.3,23.1,,0,1.1,1,0.067,,-2.5,-1.1,-3.6,-0.3
63,Johnny Davis\davisjo01,PG,29,CLE,76,1920,14.7,0.51,0.058,0.379,2,4.7,3.4,31.6,1.1,0.1,14.1,22.5,,2.3,0.8,3,0.076,,0.4,-3,-2.6,-0.3
64,Walter Davis\daviswa03,SG,30,PHO,23,570,14.9,0.506,0.032,0.236,1.2,5.7,3.5,26.8,1.5,0,12.8,27.9,,0.2,0.4,0.6,0.05,,-0.8,-3.3,-4,-0.3
65,Darryl Dawkins\dawkida01,C,28,NJN,39,972,14.5,0.616,0.003,0.593,6.1,15,10.4,6.4,0.7,2.1,17.9,21.6,,1.2,0.9,2.1,0.104,,-1,-0.9,-1.9,0
66,Darren Daye\dayeda01,SF,24,WSB,80,1573,15.7,0.566,0.014,0.494,6.4,12.9,9.5,21,1.6,0.7,17.9,19.8,,1.8,2.1,3.8,0.117,,-0.1,0.7,0.6,1
67,James Donaldson\donalja01,C,27,LAC,82,2392,14.6,0.679,0,0.55,8,22.4,15.5,2.7,0.6,2.9,23.1,15.2,,2.5,2.5,5,0.101,,-1.3,0.5,-0.9,0.7
68,John Drew\drewjo01,SF,30,UTA,19,463,15.2,0.491,0.015,0.469,8.2,10,9.2,11.6,2.2,0.2,11.8,30.5,,0,0.7,0.7,0.07,,-1,-1.2,-2.2,0
69,Larry Drew\drewla01,PG,26,KCK,72,2373,14.7,0.538,0.031,0.212,1.9,6,3.9,27.8,1.8,0.2,15.2,19.6,,2.9,0.7,3.6,0.073,,0.7,-2.2,-1.5,0.3
70,Clyde Drexler*\drexlcl01,SG,22,POR,80,2555,19.7,0.534,0.032,0.253,9.5,11.3,10.4,24.4,3.2,1.5,14.7,23.5,,4,3.5,7.5,0.141,,3.3,1.9,5.2,4.6
71,Mike Dunleavy\dunlemi01,PG,30,MIL,19,433,12.3,0.572,0.348,0.215,1.5,6.4,4,26.1,1.7,0.4,21.3,17.7,,0.4,0.5,1,0.105,,0.1,-1.6,-1.5,0.1
72,T.R. Dunn\dunntr01,SG,29,DEN,81,2290,9.8,0.531,0.006,0.324,7.4,10.7,9,7.4,2.7,0.3,13.7,7.8,,2.1,2.3,4.4,0.092,,-0.3,2.1,1.8,2.2
73,Devin Durrant\durrade01,SF,24,IND,59,756,8.8,0.47,0.011,0.372,6.8,10.5,8.6,14.5,1.1,0.7,19.5,20.6,,-0.7,0.6,-0.1,-0.008,,-4,-1.2,-5.2,-0.6
74,Mark Eaton\eatonma01,C,28,UTA,82,2813,13.6,0.502,0,0.397,7.8,25.8,17,5.7,0.6,8.7,20.7,14.1,,-1.3,6.7,5.4,0.093,,-4.4,6.5,2.1,2.9
75,Jerry Eaves\eavesje01,PG,25,ATL,3,37,4.1,0.637,0,1,0,0,0,13.8,0,0,31.6,14.1,,0,0,0,0,,-6,-5.7,-11.7,-0.1
76,Kenton Edelin\edelike01,SF,22,IND,10,143,3.3,0.333,0,0.615,5.9,13.4,9.6,8.2,1.6,1.6,15.4,5.4,,0,0.2,0.1,0.042,,-4.5,2.4,-2.1,0
77,Franklin Edwards\edwarfr01,PG,25,LAC,16,198,18.7,0.594,0,0.364,1.7,6,3.9,27,4.1,0,18.2,19.3,,0.4,0.2,0.6,0.134,,0.6,-0.9,-0.4,0.1
78,James Edwards\edwarja01,C,29,PHO,70,1787,15.8,0.562,0.004,0.483,6.1,18.2,12.3,12.8,0.7,1.6,14.9,24.8,,1.7,2,3.7,0.099,,-0.8,-0.3,-1.1,0.4
79,Craig Ehlo\ehlocr01,SG,23,HOU,45,189,12.8,0.529,0.043,0.435,4.7,10,7.4,18,2.7,0.9,21.1,21.8,,0,0.2,0.2,0.057,,-2.4,-0.3,-2.7,0
80,Dale Ellis\ellisda01,SF,24,DAL,72,1314,14.7,0.514,0.181,0.172,8.5,12.2,10.3,6.2,1.7,0.3,8.2,22.5,,1.3,1.1,2.4,0.088,,0.4,-2.1,-1.7,0.1
81,Chris Engler\englech01,C,25,TOT,11,82,13.2,0.438,0,0.45,16.1,25.4,20.6,0,1.2,3.6,7.7,12.8,,0,0.1,0.2,0.095,,-5.4,-3,-8.4,-0.1
81,Chris Engler\englech01,C,25,NJN,7,76,13.9,0.476,0,0.563,14.3,25.9,19.9,0,1.3,3.1,4.8,11.1,,0.1,0.1,0.2,0.124,,-4.7,-2.8,-7.4,-0.1
81,Chris Engler\englech01,C,25,CHI,3,3,9.1,0.5,0,0,39.6,37.7,38.6,0,0,0,33.3,41.8,,0,0,0,-0.225,,-12.1,-13.7,-25.8,0
81,Chris Engler\englech01,C,25,MIL,1,3,0,0,0,0,37.2,0,18.5,0,0,19.8,0,27.2,,0,0,0,-0.338,,-16.4,1,-15.4,0
82,Alex English*\englial01,SF,31,DEN,81,2924,21.6,0.561,0.003,0.255,7,9.9,8.3,17.9,1.5,0.9,11.1,29.3,,6.8,2.1,8.9,0.146,,4,-1.6,2.4,3.2
83,Julius Erving*\ervinju01,SF,34,PHI,78,2535,20,0.546,0.011,0.358,7.7,10.7,9.2,14.6,2.5,2.5,12.7,26,,4.5,3.1,7.6,0.144,,2.2,1,3.2,3.3
84,Mike Evans\evansmi01,SG,29,DEN,81,1437,15.6,0.568,0.238,0.198,1.8,7.4,4.4,21.4,2,0.5,15.3,22.3,,1.9,1,2.9,0.098,,1.2,-2.7,-1.5,0.2
85,Kenny Fields\fieldke01,SF,22,MIL,51,535,8.9,0.471,0,0.188,8.6,8.9,8.7,9.6,0.8,1.1,13.4,18.2,,0.1,0.6,0.7,0.06,,-2.8,-0.7,-3.5,-0.2
86,Vern Fleming\flemive01,PG,22,IND,80,2486,12.8,0.526,0.004,0.368,6.2,7.5,6.9,14,1.8,0.2,15.5,20.1,,1.3,2,3.3,0.063,,-0.4,-0.4,-0.8,0.8
87,Sleepy Floyd\floydsl01,SG,24,GSW,82,2873,15.4,0.514,0.104,0.302,2.2,6,3.9,21.1,2.2,0.8,13.9,24.6,,2.3,0.8,3.1,0.052,,0.7,-1.9,-1.2,0.6
88,Phil Ford\fordph01,PG,28,HOU,25,290,6.4,0.401,0.085,0.383,1.2,9.2,5.2,23.5,1,0.2,23.6,9.8,,0,0.2,0.2,0.033,,-4.7,-1.3,-5.9,-0.3
89,Rod Foster\fostero01,PG,24,PHO,79,1318,12.1,0.508,0.198,0.173,2.4,4.5,3.4,21.1,2.2,0,14.6,24.8,,-0.2,1.2,0.9,0.034,,-1,-2.7,-3.7,-0.6
90,World B. Free\freewo01,SG,31,CLE,71,2249,19.7,0.529,0.145,0.309,2.9,7.2,5.1,23.5,1.6,0.4,8.4,29.4,,4.5,1.4,6,0.127,,4.3,-1.8,2.5,2.6
91,Bill Garnett\garnebi02,PF,24,IND,65,1123,10.7,0.541,0.006,0.561,9.1,17.8,13.4,8,1.1,0.7,19.2,16.8,,0.3,1.2,1.5,0.063,,-2.6,-0.3,-2.8,-0.2
92,George Gervin*\gervige01,SG,32,SAS,72,2091,18.5,0.564,0.008,0.325,4.4,8.1,6.3,13.1,1.5,1.3,12.8,29.7,,3.2,1.4,4.6,0.106,,0.9,-2.2,-1.3,0.4
93,Artis Gilmore*\gilmoar01,C,35,SAS,81,2756,20.3,0.68,0.002,0.756,9.8,24.5,17.4,6.4,0.7,3.5,17.5,20,,7.1,3.3,10.5,0.183,,2,0.8,2.8,3.4
94,Mike Glenn\glennmi01,SG,29,ATL,60,1126,15.2,0.615,0.005,0.196,2,5.9,3.9,16.3,1.2,0,11.5,17.4,,2.3,0.7,2.9,0.126,,0.8,-1.9,-1.1,0.3
95,Mike Gminski\gminsmi01,C,25,NJN,81,2418,16.1,0.538,0.001,0.401,10.3,19.4,14.7,8.5,0.7,2.2,12.4,18.3,,3.6,2.5,6.1,0.122,,-0.3,0.5,0.2,1.3
96,Lancaster Gordon\gordola01,SG,22,LAC,63,682,8.2,0.42,0.031,0.171,4.4,5.5,5,17.6,2.3,0.5,18.3,22.6,,-1.2,0.4,-0.8,-0.055,,-4.7,-1.6,-6.3,-0.7
97,Stewart Granger\grangst01,PG,23,ATL,9,92,-0.2,0.39,0.059,0.471,1.2,5.9,3.6,16.3,1,0,36.9,14.6,,-0.3,0.1,-0.2,-0.125,,-8.5,-1.4,-10,-0.2
98,Butch Graves\gravebu01,SG,23,CLE,4,11,-0.8,0.305,0.167,0.833,0,19.7,9.8,13.1,4.3,0,10.9,33.6,,-0.1,0,-0.1,-0.243,,-9.6,-0.9,-10.4,0
99,Stuart Gray\grayst01,C,21,IND,52,391,4.6,0.453,0,0.511,7.8,25.6,16.6,4.8,1.1,2,31.2,16.5,,-1,0.5,-0.4,-0.052,,-8.6,0.3,-8.3,-0.6
100,Rickey Green\greenri01,PG,30,UTA,77,2431,16.3,0.546,0.025,0.335,1.6,6.3,4,33.9,2.5,0.1,16.2,17.8,,3.5,3.2,6.7,0.132,,0.7,-0.5,0.2,1.3
101,Sidney Green\greensi02,PF,24,CHI,48,740,11.6,0.503,0.016,0.392,11.6,26.6,19.3,5.4,0.7,1.1,18.8,20.4,,-0.2,0.8,0.6,0.039,,-3.9,-1.5,-5.4,-0.6
102,Dave Greenwood\greenda01,PF,27,CHI,61,1523,9.4,0.497,0.003,0.283,8.4,20.8,14.8,6.6,1.1,0.7,14.4,12,,0.6,1.4,2,0.065,,-1.9,0.9,-1.1,0.4
103,Kevin Grevey\greveke01,SF,31,MIL,78,1182,10.7,0.505,0.078,0.252,2.5,7.1,4.8,10.8,1.2,0.1,10.5,18.1,,0.9,1.3,2.1,0.086,,-2.1,-1.4,-3.5,-0.5
104,Darrell Griffith\griffda01,SG,26,UTA,78,2776,15.6,0.512,0.161,0.187,4.7,8,6.4,14.2,2.2,0.6,12.5,28.2,,-0.3,3.8,3.5,0.061,,0.8,-0.2,0.6,1.8
105,Ernie Grunfeld\grunfer01,SF,29,NYK,69,1061,14.7,0.529,0.021,0.271,4.4,12.4,8.3,14.4,2.3,0.4,8.5,18.3,,1.5,0.9,2.4,0.111,,-0.2,-0.2,-0.3,0.5
106,Bob Hansen\hansebo01,SG,24,UTA,54,646,10,0.508,0.031,0.32,3.3,7.8,5.6,16.4,1.8,0.1,16,18.8,,-0.2,0.8,0.7,0.049,,-2.7,-0.6,-3.3,-0.2
107,Bill Hanzlik\hanzlbi01,SF,27,DEN,80,1673,10.5,0.495,0.029,0.456,5.3,8.1,6.6,14.8,2.2,0.9,15.5,16.8,,0.8,1.4,2.2,0.063,,-1.5,-0.2,-1.7,0.1
108,Derek Harper\harpede01,PG,23,DAL,82,2218,15.2,0.564,0.096,0.243,2.4,8,5.1,21.7,3.2,1,14.9,15.5,,2.9,2.4,5.4,0.116,,1.1,1.1,2.1,2.3
109,Scott Hastings\hastisc01,PF,24,ATL,64,825,9.7,0.539,0,0.431,8,13.1,10.6,7.3,1.4,1.6,18.3,13.7,,0.4,0.9,1.3,0.075,,-2.3,1,-1.3,0.1
110,Steve Hayes\hayesst01,C,29,PHI,11,101,10.4,0.557,0,0.222,12.4,25.4,19,1.3,0.5,2.3,9.2,8.7,,0.1,0.1,0.3,0.124,,-2.4,-1.1,-3.5,0
111,Gerald Henderson\hendege01,PG,29,SEA,79,2648,14.3,0.529,0.043,0.286,3.1,5.2,4.2,31.5,2.6,0.2,18.7,19.5,,1.4,2.3,3.7,0.067,,-0.1,-1,-1.1,0.6
112,Rod Higgins\higgiro01,SF,25,CHI,68,942,10.2,0.497,0.137,0.333,6.9,11,9,10.4,1.1,0.8,13.7,15.9,,0.4,0.5,1,0.049,,-1.4,-0.9,-2.2,-0.1
113,Roy Hinson\hinsoro01,PF,23,CLE,76,2344,16,0.551,0.003,0.406,8.6,18.9,13.8,4.3,1,4.1,13.6,21.6,,2,3,5,0.103,,-1.1,1.2,0.1,1.2
114,Craig Hodges\hodgecr01,SG,24,MIL,82,2496,11.8,0.552,0.184,0.178,3.3,5,4.1,18.5,1.9,0,14.6,15.1,,3.2,2.9,6,0.115,,0.8,-0.1,0.6,1.7
115,Lionel Hollins\hollili01,PG,31,HOU,80,1950,11.1,0.508,0.024,0.252,1.9,8,5,26.2,1.9,0.3,22.1,15.6,,0.7,1.9,2.5,0.062,,-2,-0.7,-2.7,-0.3
116,Mike Holton\holtomi01,SG,23,PHO,74,1761,8.9,0.497,0.078,0.205,2,6.5,4.2,15.2,1.6,0.2,16.4,17.4,,-0.6,1.4,0.8,0.023,,-3,-0.9,-3.9,-0.9
